Reporting Date;Marketing Team;Marketing Program;# Prospects;# Marketing Qualified Prospects;# Demo Prospects;# Sales Qualified Opportunities;# Opportunities Won;$ Cost;# Impressions;# Clicks
02/12/2024;social;social;4;0;1;0;0;$0;0;0
02/12/2024;paid;paid_sponsorship;2;0;0;0;0;$0;0;0
02/12/2024;content;webinar;16;2;0;3;0;$0;0;0
02/12/2024;paid;paid_brand_search;96;58;74;23;30;$481,633;76464;14244
02/12/2024;regional;regional;4;2;4;0;0;$0;0;0
02/12/2024;lifecycle;customer_braze_communications;2;0;6;0;0;$0;0;0
02/12/2024;paid;paid_search;103;50;87;7;6;$233,653;1084142;17458
02/12/2024;paid;listicle_leadbuy_listing;34;42;24;6;1;$28,244;2994776;1371
02/12/2024;lifecycle;prospect_email;46;4;4;6;1;$0;0;0
02/12/2024;website;website;54;32;4;2;0;$0;0;0
02/12/2024;content;content;126;11;54;3;0;$0;0;0
02/12/2024;event;event;1715;10;15;1;2;$0;0;0
01/12/2024;website;website;21;18;0;0;0;$0;0;0
01/12/2024;paid;paid_awareness;0;0;0;0;0;$28,121;0;2
01/12/2024;paid;paid_brand_search;39;10;0;3;6;$103,262;31890;3387
01/12/2024;content;webinar;0;0;0;0;0;$0;0;0
01/12/2024;regional;regional;1;0;0;0;0;$0;0;0
01/12/2024;social;social;0;0;0;0;0;$0;0;0
01/12/2024;paid;paid_other;0;0;0;0;0;$0;0;0
01/12/2024;paid;abm;0;0;0;0;0;$1,599;3809250;29746
01/12/2024;paid;paid_sponsorship;2;0;0;0;0;$28,121;0;0
01/12/2024;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
01/12/2024;paid;paid_social;21;6;0;0;0;$40,113;3337907;48153
01/12/2024;paid;paid_search;69;12;1;0;0;$37,337;182307;6610
01/12/2024;event;event;3;0;0;0;0;$0;0;0
01/12/2024;lifecycle;prospect_email;6;0;0;0;0;$0;0;0
01/12/2024;content;content;14;0;0;0;0;$0;0;0
01/12/2024;paid;listicle_leadbuy_listing;6;4;0;3;0;$18,915;658317;360
30/11/2024;content;webinar;0;0;0;0;0;$0;0;0
30/11/2024;content;content;22;18;6;0;0;$0;0;0
30/11/2024;website;website;8;21;2;0;0;$0;0;0
30/11/2024;lifecycle;prospect_email;0;0;0;0;0;$0;0;0
30/11/2024;social;social;0;1;0;0;0;$0;0;0
30/11/2024;lifecycle;customer_braze_communications;2;0;0;0;0;$0;0;0
30/11/2024;paid;paid_brand_search;18;4;2;0;0;$23,672;5721;873
30/11/2024;event;event;0;3;2;0;0;$0;0;0
30/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
30/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
30/11/2024;paid;paid_social;21;4;3;0;0;$36,393;1942934;9026
30/11/2024;regional;regional;1;0;0;0;0;$0;0;0
30/11/2024;paid;paid_search;36;6;4;0;1;$13,864;75974;1496
30/11/2024;paid;abm;0;0;0;0;0;$2,961;3835532;28550
30/11/2024;paid;listicle_leadbuy_listing;2;4;0;0;0;$44,288;425586;1851
30/11/2024;paid;paid_sponsorship;0;0;0;0;0;$0;0;0
29/11/2024;lifecycle;prospect_email;21;3;10;12;0;$0;0;0
29/11/2024;paid;paid_brand_search;33;46;24;30.7;20.6;$134,224;45495;6596
29/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
29/11/2024;content;webinar;4;0;0;1;0;$0;0;0
29/11/2024;paid;paid_social;50;18;10;18;0;$97,602;7484164;32108
29/11/2024;event;event;16;4;16;2;0;$0;0;0
29/11/2024;lifecycle;customer_braze_communications;2;3;0;0;2.4;$0;0;0
29/11/2024;content;content;23;11;12;3;3;$0;0;0
29/11/2024;paid;paid_sponsorship;45;0;0;0;0;$0;0;0
29/11/2024;paid;abm;2;3;0;0;0;$7,774;4974159;76185
29/11/2024;regional;regional;14;2;16;8;0;$0;0;0
29/11/2024;social;social;2;3;0;2;3;$0;0;0
29/11/2024;paid;paid_search;62;21;68;13.5;2;$149,938;277102;11757
29/11/2024;website;website;28;12;4;2;0;$0;0;0
29/11/2024;paid;listicle_leadbuy_listing;15;7;30;14;2;$32,766;680135;253
29/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
28/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
28/11/2024;website;website;57;32;12;0;0;$0;0;0
28/11/2024;paid;paid_social;27;14;8;3;0;$41,405;9807456;61941
28/11/2024;paid;paid_brand_search;29;58;28;20.4;7;$189,694;25682;7658
28/11/2024;paid;paid_search;246;84;93;32.4;12;$225,575;1334067;17657
28/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
28/11/2024;content;content;66;14;21;6;0;$0;0;0
28/11/2024;content;webinar;2;3;0;0;0;$0;0;0
28/11/2024;lifecycle;customer_braze_communications;8;0;0;0;0;$0;0;0
28/11/2024;paid;abm;2;0;0;0;0;$25,159;5464314;50096
28/11/2024;paid;paid_sponsorship;4;0;0;0;0;$0;0;0
28/11/2024;regional;regional;308;86;5;1;0;$15,895;0;0
28/11/2024;lifecycle;prospect_email;18;0;4;4;0.5;$0;0;0
28/11/2024;social;social;0;0;0;0;0;$0;0;0
28/11/2024;paid;listicle_leadbuy_listing;6;4;5;8;0;$18,869;986225;882
28/11/2024;event;event;15;8;6;6;0;$0;0;0
27/11/2024;paid;abm;2;0;0;0;0;$19,843;5358186;23877
27/11/2024;paid;paid_sponsorship;76;0;0;0;0;$0;0;0
27/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
27/11/2024;website;website;78;34;4;0;0;$0;0;0
27/11/2024;paid;paid_brand_search;31;68;40;78.9;6;$301,175;63942;4701
27/11/2024;paid;listicle_leadbuy_listing;54;34;20;17.1;4;$40,221;990961;688
27/11/2024;paid;paid_social;18;14;8;1.7;3;$132,517;15880056;21487
27/11/2024;lifecycle;customer_braze_communications;3;0;4;0;0;$0;0;0
27/11/2024;lifecycle;prospect_email;21;0;15;0.3;0;$0;0;0
27/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
27/11/2024;regional;regional;7;4;9;0;0;$0;0;0
27/11/2024;event;event;16;12;5;0;0;$0;0;0
27/11/2024;content;webinar;3;3;2;0;0;$0;0;0
27/11/2024;paid;paid_search;336;112;90;46;6;$158,727;1653735;63069
27/11/2024;social;social;3;1;3;0;0;$0;0;0
27/11/2024;content;content;72;22;22;4;0;$0;0;0
26/11/2024;paid;paid_search;390;52;68;22.5;4;$165,979;1045788;21544
26/11/2024;lifecycle;customer_braze_communications;6;0;1;0;0;$0;0;0
26/11/2024;website;website;33;16;4;1.5;0;$0;0;0
26/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
26/11/2024;content;content;348;70;24;0;4;$0;0;0
26/11/2024;paid;listicle_leadbuy_listing;27;44;42;7;0;$75,299;3152823;836
26/11/2024;paid;paid_social;63;18;15;0;2;$89,095;16102671;21596
26/11/2024;paid;paid_brand_search;46;45;38;25.5;39;$338,748;128346;9598
26/11/2024;social;social;2;3;0;0;0;$0;0;0
26/11/2024;content;webinar;3;3;3;0;0;$0;0;0
26/11/2024;paid;paid_sponsorship;332;0;0;0;0;$0;0;0
26/11/2024;lifecycle;prospect_email;21;3;2;1;0;$0;0;0
26/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
26/11/2024;regional;regional;48;3;4;2;0;$0;0;0
26/11/2024;paid;abm;6;0;2;0;0;$20,444;2204948;85794
26/11/2024;event;event;40;18;1;3;0;$0;0;0
25/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
25/11/2024;paid;abm;2;0;0;0;0;$32,402;1959501;68544
25/11/2024;paid;listicle_leadbuy_listing;48;16;36;14;0;$49,316;1177816;742
25/11/2024;event;event;627;18;14;6;0;$0;0;0
25/11/2024;social;social;3;8;12;0.4;0;$0;0;0
25/11/2024;paid;paid_search;360;98;96;28.8;8;$503,887;1221982;46922
25/11/2024;content;webinar;3;2;3;0;0;$0;0;0
25/11/2024;website;website;2;0;2;6;0;$0;0;0
25/11/2024;lifecycle;prospect_email;135;21;3;2;0;$0;0;0
25/11/2024;paid;paid_awareness;1;2;0;0;0;$0;0;0
25/11/2024;paid;paid_brand_search;47;141;90;24.2;10.4;$492,424;149331;13521
25/11/2024;content;content;78;13;21;2;1;$0;0;0
25/11/2024;lifecycle;customer_braze_communications;8;0;1;3;1.6;$0;0;0
25/11/2024;paid;paid_sponsorship;6;2;0;2;0;$0;0;0
25/11/2024;paid;paid_social;50;27;10;8;3;$132,264;11069300;44168
25/11/2024;regional;regional;8;9;9;5;6;$0;0;0
24/11/2024;social;social;0;0;0;0;0;$0;0;0
24/11/2024;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
24/11/2024;content;webinar;0;0;0;0;0;$0;0;0
24/11/2024;paid;paid_brand_search;22;27;2;6;4.5;$86,286;136121;3504
24/11/2024;website;website;8;1;0;0;0;$0;0;0
24/11/2024;paid;listicle_leadbuy_listing;12;12;0;0;0;$31,463;1569002;356
24/11/2024;paid;paid_search;90;10;0;4;0.5;$31,563;467889;7194
24/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
24/11/2024;event;event;2;1;0;0;0;$0;0;0
24/11/2024;content;content;16;3;0;2;0;$0;0;0
24/11/2024;paid;abm;0;0;0;0;0;$7,674;6145539;79071
24/11/2024;paid;paid_social;24;4;0;0;0;$35,193;5083097;20274
24/11/2024;regional;regional;0;0;0;0;0;$0;0;0
24/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
24/11/2024;paid;paid_sponsorship;0;0;0;0;0;$0;0;0
24/11/2024;lifecycle;prospect_email;38;0;0;0;0;$0;0;0
23/11/2024;paid;paid_brand_search;2;2;1;0;3;$65,610;38538;1728
23/11/2024;content;content;22;5;0;0;0;$0;0;0
23/11/2024;regional;regional;0;0;0;0;0;$0;0;0
23/11/2024;website;website;0;0;6;0;0;$0;0;0
23/11/2024;paid;abm;2;0;0;0;0;$25,340;2727150;93879
23/11/2024;social;social;0;0;0;0;0;$0;0;0
23/11/2024;paid;listicle_leadbuy_listing;8;4;0;0;0;$29,851;2006736;528
23/11/2024;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
23/11/2024;event;event;5;0;0;0;0;$0;0;0
23/11/2024;lifecycle;prospect_email;1;0;0;0;0;$0;0;0
23/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
23/11/2024;content;webinar;0;0;0;0;0;$0;0;0
23/11/2024;paid;paid_sponsorship;2;0;0;0;0;$0;0;0
23/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
23/11/2024;paid;paid_social;6;8;12;1;0;$64,365;7049766;28908
23/11/2024;paid;paid_search;54;16;3;0;0;$35,236;164652;2453
22/11/2024;paid;paid_brand_search;102;87;87;21.5;19.5;$285,074;123010;3810
22/11/2024;content;webinar;3;4;0;0;1;$0;0;0
22/11/2024;paid;abm;2;0;0;0;0;$11,079;5703086;82962
22/11/2024;paid;listicle_leadbuy_listing;26;32;24;12;0;$48,677;3687348;753
22/11/2024;lifecycle;prospect_email;2;2;10;1.5;2;$0;0;0
22/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
22/11/2024;website;website;0;0;9;0.5;0;$0;0;0
22/11/2024;content;content;80;12;12;3;0;$0;0;0
22/11/2024;lifecycle;customer_braze_communications;6;0;3;3;0;$0;0;0
22/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
22/11/2024;paid;paid_sponsorship;14;2;0;0;0;$0;0;0
22/11/2024;regional;regional;111;10;9;2;2;$0;0;0
22/11/2024;paid;paid_social;72;10;10;8;2;$101,264;19171503;25176
22/11/2024;event;event;90;12;2;0.5;0;$0;0;0
22/11/2024;social;social;3;0;2;3;0;$0;0;0
22/11/2024;paid;paid_search;99;126;31;14.5;9;$326,254;513864;18827
21/11/2024;paid;abm;8;0;0;0;0;$34,109;3115241;58516
21/11/2024;website;website;20;57;9;0;1;$0;0;0
21/11/2024;social;social;1;0;1;0;0;$0;0;0
21/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
21/11/2024;content;content;47;72;21;3;0;$0;0;0
21/11/2024;regional;regional;72;87;12;3;3;$3,867;0;0
21/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
21/11/2024;content;webinar;10;3;0;2;0;$0;0;0
21/11/2024;paid;paid_brand_search;80;32;66;48;8;$330,174;329850;4312
21/11/2024;paid;paid_sponsorship;21;0;0;0;0;$0;0;0
21/11/2024;paid;paid_social;40;14;30;10;3;$136,004;21519177;27896
21/11/2024;event;event;2421;24;6;0;0;$0;0;0
21/11/2024;lifecycle;customer_braze_communications;0;0;9;4.5;1;$0;0;0
21/11/2024;paid;listicle_leadbuy_listing;42;34;24;18;0;$57,247;1533828;918
21/11/2024;lifecycle;prospect_email;15;4;15;7.5;0;$0;0;0
21/11/2024;paid;paid_search;127;100;102;44.4;3;$370,147;589644;21669
20/11/2024;social;social;0;0;0;1;0;$0;0;0
20/11/2024;paid;paid_brand_search;38;38;46;78;26;$335,009;294030;4315
20/11/2024;paid;abm;2;3;3;0;0;$34,209;6280278;90306
20/11/2024;event;event;162;21;9;6;0;$0;0;0
20/11/2024;paid;listicle_leadbuy_listing;17;54;10;11;2;$75,895;1574724;411
20/11/2024;website;website;81;81;15;0;2;$0;0;0
20/11/2024;lifecycle;prospect_email;8;3;9;4.5;0;$0;0;0
20/11/2024;content;content;28;42;27;3;0;$0;0;0
20/11/2024;regional;regional;17;22;15;9;0;$0;0;0
20/11/2024;paid;paid_search;119;147;32;61.5;9;$549,651;954252;41592
20/11/2024;lifecycle;customer_braze_communications;2;3;6;2;0;$0;0;0
20/11/2024;paid;paid_social;66;18;9;8;0;$213,891;21923433;55100
20/11/2024;paid;paid_sponsorship;9;3;0;0;0;$0;0;0
20/11/2024;content;webinar;4;3;0;0;0;$0;0;0
20/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
20/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
19/11/2024;website;website;96;75;3;1;3;$0;0;0
19/11/2024;regional;regional;6;7;14;10;0;$4,769;0;0
19/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
19/11/2024;paid;paid_social;58;9;18;3;4;$144,629;14324592;27345
19/11/2024;paid;paid_search;336;159;84;69;3;$151,765;487396;59580
19/11/2024;paid;listicle_leadbuy_listing;20;21;30;8;1;$25,338;1556354;416
19/11/2024;event;event;30;10;20;0;2;$0;0;0
19/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
19/11/2024;lifecycle;customer_braze_communications;1;2;1;0;0;$0;0;0
19/11/2024;lifecycle;prospect_email;9;6;15;4.5;0;$0;0;0
19/11/2024;content;webinar;0;0;0;0;2;$0;0;0
19/11/2024;social;social;6;15;0;0;0;$0;0;0
19/11/2024;paid;paid_sponsorship;16;0;0;0;0;$0;0;0
19/11/2024;paid;abm;2;2;0;0;0;$11,231;7262268;51432
19/11/2024;content;content;50;21;17;6;0;$0;0;0
19/11/2024;paid;paid_brand_search;159;150;82;23.5;18;$507,287;60482;8804
18/11/2024;content;content;144;72;57;6;1;$0;0;0
18/11/2024;paid;paid_social;84;11;32;6;0;$70,772;7240019;53766
18/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
18/11/2024;lifecycle;customer_braze_communications;6;4;6;2;0;$0;0;0
18/11/2024;lifecycle;prospect_email;12;4;6;4;0;$0;0;0
18/11/2024;paid;paid_search;202;44;66;29;10;$269,945;978928;20196
18/11/2024;paid;paid_sponsorship;6;0;0;0;0;$95,370;0;0
18/11/2024;paid;listicle_leadbuy_listing;24;60;48;13.6;0;$42,767;2992538;806
18/11/2024;paid;paid_brand_search;129;135;120;71.1;9;$320,106;152601;4238
18/11/2024;website;website;64;54;2;0;0;$0;0;0
18/11/2024;content;webinar;2;0;6;0;0;$0;0;0
18/11/2024;event;event;11;15;4;4;0;$0;0;0
18/11/2024;paid;abm;4;1;0;0;0;$44,671;5411482;59288
18/11/2024;social;social;2;0;0;0;0;$0;0;0
18/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
18/11/2024;regional;regional;10;3;12;1;0;$0;0;0
17/11/2024;paid;listicle_leadbuy_listing;16;24;3;2;0;$25,624;1043068;1086
17/11/2024;paid;abm;2;0;0;0;0;$8,455;6776520;94602
17/11/2024;paid;paid_brand_search;16;8;4;8;2;$29,665;81123;2174
17/11/2024;content;webinar;0;0;0;0;0;$0;0;0
17/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
17/11/2024;website;website;32;13;0;0;0;$0;0;0
17/11/2024;paid;paid_social;75;24;0;0;0;$92,493;4323164;20347
17/11/2024;content;content;66;28;2;0;0;$0;0;0
17/11/2024;paid;paid_sponsorship;0;0;0;0;0;$0;0;0
17/11/2024;social;social;0;0;0;0;0;$0;0;0
17/11/2024;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
17/11/2024;event;event;1;3;0;0;0;$0;0;0
17/11/2024;regional;regional;2;0;0;0;0;$0;0;0
17/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
17/11/2024;lifecycle;prospect_email;1;0;0;0;0;$0;0;0
17/11/2024;paid;paid_search;32;27;0;10;0;$66,811;123681;12806
16/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
16/11/2024;content;content;36;4;0;0;0;$0;0;0
16/11/2024;paid;paid_social;60;24;0;0;0;$45,447;8758140;42495
16/11/2024;lifecycle;prospect_email;3;0;0;0;0;$0;0;0
16/11/2024;paid;paid_brand_search;10;18;2;4;0;$23,548;93732;3297
16/11/2024;social;social;0;0;0;0;0;$0;0;0
16/11/2024;regional;regional;0;0;0;0;0;$0;0;0
16/11/2024;content;webinar;3;1;0;0;0;$0;0;0
16/11/2024;paid;paid_sponsorship;0;0;0;0;0;$0;0;0
16/11/2024;paid;listicle_leadbuy_listing;6;2;0;0;0;$9,814;2052374;561
16/11/2024;paid;paid_search;40;20;0;0;0;$27,854;66509;2152
16/11/2024;event;event;3;0;0;0;0;$0;0;0
16/11/2024;website;website;15;5;0;0;0;$0;0;0
16/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
16/11/2024;paid;abm;4;1;0;0;0;$18,292;5404724;36774
16/11/2024;lifecycle;customer_braze_communications;2;2;0;0;0;$0;0;0
15/11/2024;paid;paid_sponsorship;6;0;0;0;2;$0;0;0
15/11/2024;paid;paid_social;52;16;11;2;0;$169,244;9624136;39372
15/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
15/11/2024;event;event;48;20;7;2;0;$0;0;0
15/11/2024;social;social;0;0;0;0;0;$0;0;0
15/11/2024;website;website;56;72;4;0;0;$0;0;0
15/11/2024;lifecycle;prospect_email;14;2;0;3;3;$0;0;0
15/11/2024;paid;abm;2;2;0;0;0;$12,075;2047380;68866
15/11/2024;paid;paid_brand_search;111;102;35;17.3;15;$388,361;57897;7764
15/11/2024;content;webinar;2;1;2;0;0;$0;0;0
15/11/2024;content;content;76;18;22;3;0;$0;0;0
15/11/2024;paid;listicle_leadbuy_listing;30;78;18;2;0;$20,188;1178646;336
15/11/2024;lifecycle;customer_braze_communications;0;0;4;0;1;$0;0;0
15/11/2024;regional;regional;7;14;4;0;0;$28,611;0;0
15/11/2024;paid;paid_search;240;80;78;9.7;8;$201,399;447416;15380
15/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
14/11/2024;paid;paid_brand_search;47;96;90;28;7.5;$300,956;46076;8650
14/11/2024;paid;paid_search;279;135;90;34.5;10;$221,389;1097898;17164
14/11/2024;content;webinar;10;3;1;0;0;$0;0;0
14/11/2024;paid;listicle_leadbuy_listing;30;22;20;19.5;3;$86,224;3837387;1419
14/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
14/11/2024;website;website;34;58;7;2;0;$0;0;0
14/11/2024;paid;abm;1;0;0;0;0;$37,170;7471953;61194
14/11/2024;content;content;66;42;46;2;0;$0;0;0
14/11/2024;social;social;2;1;1;0;0;$0;0;0
14/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
14/11/2024;regional;regional;166;436;0;1;0;$0;0;0
14/11/2024;event;event;168;24;5;4;0;$0;0;0
14/11/2024;lifecycle;prospect_email;16;1;2;6;2;$0;0;0
14/11/2024;paid;paid_social;34;14;10;0;0;$176,067;9737276;38532
14/11/2024;paid;paid_sponsorship;6;0;3;3;0;$0;0;0
14/11/2024;lifecycle;customer_braze_communications;0;3;0;0;1;$0;0;0
13/11/2024;paid;paid_social;111;22;22;24;3;$109,386;14810238;41420
13/11/2024;social;social;4;0;0;0;0;$0;0;0
13/11/2024;paid;paid_brand_search;38;84;81;102;14;$324,093;46620;8630
13/11/2024;paid;paid_search;85;84;29;15;3;$323,662;1376538;35952
13/11/2024;lifecycle;customer_braze_communications;0;0;9;3;0;$0;0;0
13/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
13/11/2024;paid;paid_sponsorship;3;0;0;0;0;$0;0;0
13/11/2024;content;webinar;56;0;0;0;0;$0;0;0
13/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
13/11/2024;paid;abm;2;0;0;0;0;$24,930;2467448;82914
13/11/2024;website;website;48;20;5;2;2;$0;0;0
13/11/2024;event;event;1860;10;15;1;0;$0;0;0
13/11/2024;regional;regional;165;186;2;0;0;$9,868;0;0
13/11/2024;lifecycle;prospect_email;30;12;10;4;0;$0;0;0
13/11/2024;content;content;123;32;33;6;0;$0;0;0
13/11/2024;paid;listicle_leadbuy_listing;27;46;22;9;0;$23,860;3445058;1119
12/11/2024;paid;paid_sponsorship;2;0;0;0;0;$0;0;0
12/11/2024;lifecycle;prospect_email;36;12;15;6;0;$0;0;0
12/11/2024;content;webinar;7;4;3;1;0;$0;0;0
12/11/2024;paid;abm;9;2;0;0;0;$33,852;4889160;58466
12/11/2024;paid;paid_search;178;117;108;14.9;12;$215,241;385108;33322
12/11/2024;content;content;94;57;18;3;2;$0;0;0
12/11/2024;paid;paid_social;27;8;10;16.5;3;$156,793;15027636;42910
12/11/2024;event;event;272;70;4;2;0;$0;0;0
12/11/2024;paid;paid_brand_search;43;42;41;26.7;24;$153,851;90993;4253
12/11/2024;paid;listicle_leadbuy_listing;45;13;8;14;1;$72,019;4727643;776
12/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
12/11/2024;social;social;10;8;4;2.8;0;$0;0;0
12/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
12/11/2024;regional;regional;168;95;4;4;0;$0;0;0
12/11/2024;website;website;93;30;6;2;0;$0;0;0
12/11/2024;lifecycle;customer_braze_communications;9;1;2;0;0;$0;0;0
11/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
11/11/2024;event;event;9;2;14;6;1;$0;0;0
11/11/2024;website;website;72;38;6;0;0;$0;0;0
11/11/2024;paid;paid_social;69;18;11;26.1;0;$45,854;9641362;61560
11/11/2024;paid;abm;1;0;0;0;0;$30,967;2564756;29029
11/11/2024;lifecycle;prospect_email;9;6;9;1.5;0;$0;0;0
11/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
11/11/2024;lifecycle;customer_braze_communications;6;0;6;1;0;$0;0;0
11/11/2024;regional;regional;10;9;5;1;0;$0;0;0
11/11/2024;paid;paid_brand_search;23;60;23;47.4;4;$261,733;267681;7952
11/11/2024;content;content;44;26;15;1;0;$0;0;0
11/11/2024;paid;listicle_leadbuy_listing;18;22;45;4;2;$33,840;2452402;298
11/11/2024;paid;paid_search;112;144;105;23;1;$101,445;1176282;14967
11/11/2024;social;social;0;3;0;0;0;$0;0;0
11/11/2024;content;webinar;6;0;0;0;0;$0;0;0
11/11/2024;paid;paid_sponsorship;4;0;0;0;0;$0;0;0
10/11/2024;content;content;51;3;4;0;0;$0;0;0
10/11/2024;paid;paid_social;48;4;2;0;0;$68,997;10139202;18035
10/11/2024;paid;paid_search;18;2;0;2;0;$47,021;207728;5598
10/11/2024;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
10/11/2024;paid;paid_brand_search;18;12;4;0;0;$23,496;8408;967
10/11/2024;event;event;0;0;0;0;0;$0;0;0
10/11/2024;social;social;0;0;0;0;0;$0;0;0
10/11/2024;paid;paid_sponsorship;1;0;0;0;0;$0;0;0
10/11/2024;paid;listicle_leadbuy_listing;6;6;0;0;0;$19,910;1397330;225
10/11/2024;website;website;14;33;0;0;0;$0;0;0
10/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
10/11/2024;content;webinar;0;0;0;0;0;$0;0;0
10/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
10/11/2024;regional;regional;0;0;2;1;0;$0;0;0
10/11/2024;paid;abm;4;0;0;0;0;$16,256;3867666;58900
10/11/2024;lifecycle;prospect_email;2;0;2;0;0;$0;0;0
09/11/2024;paid;abm;0;0;0;0;0;$5,814;2216489;31757
09/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
09/11/2024;paid;listicle_leadbuy_listing;14;14;1;0;0;$16,747;1460124;199
09/11/2024;regional;regional;27;2;0;0;0;$0;0;0
09/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
09/11/2024;website;website;21;6;0;0;0;$0;0;0
09/11/2024;paid;paid_brand_search;8;8;6;0;0;$32,893;9668;1670
09/11/2024;social;social;3;3;0;0;0;$0;0;0
09/11/2024;lifecycle;customer_braze_communications;0;0;0;0;0;$0;0;0
09/11/2024;paid;paid_social;48;12;3;0;0;$32,847;4210864;26110
09/11/2024;event;event;2;0;0;0;0;$0;0;0
09/11/2024;content;webinar;4;0;0;0;0;$0;0;0
09/11/2024;lifecycle;prospect_email;9;6;0;0;0;$0;0;0
09/11/2024;content;content;16;6;0;0;0;$0;0;0
09/11/2024;paid;paid_search;16;15;4;0;0;$10,977;163524;4617
09/11/2024;paid;paid_sponsorship;6;0;0;0;0;$0;0;0
08/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
08/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
08/11/2024;website;website;87;48;16;0;1;$0;0;0
08/11/2024;content;content;120;16;27;0;0;$0;0;0
08/11/2024;social;social;0;4;2;0;0;$0;0;0
08/11/2024;regional;regional;19;26;3;1.7;0;$0;0;0
08/11/2024;event;event;10899;768;10;0;0;$0;0;0
08/11/2024;paid;paid_search;291;84;90;33;12;$123,717;1196646;14618
08/11/2024;paid;paid_brand_search;68;64;33;48;6;$225,172;55065;3706
08/11/2024;paid;abm;0;0;0;0;0;$23,018;7130061;61770
08/11/2024;paid;listicle_leadbuy_listing;29;52;3;1;4;$55,033;2366478;696
08/11/2024;lifecycle;customer_braze_communications;9;0;3;3.9;0;$0;0;0
08/11/2024;lifecycle;prospect_email;58;3;6;12;0;$0;0;0
08/11/2024;paid;paid_sponsorship;5;0;2;3;3;$0;0;0
08/11/2024;paid;paid_social;72;11;14;6;6;$136,799;4080484;57879
08/11/2024;content;webinar;2;0;0;0;0;$0;0;0
07/11/2024;social;social;0;1;0;0;0;$0;0;0
07/11/2024;lifecycle;prospect_email;14;12;3;0.8;2;$0;0;0
07/11/2024;regional;regional;720;269;8;6;0;$5,508;0;0
07/11/2024;paid;paid_other;0;0;0;0;0;$0;0;0
07/11/2024;lifecycle;customer_braze_communications;15;6;0;3.8;0;$0;0;0
07/11/2024;paid;paid_brand_search;78;31;32;33;9;$138,849;62991;12930
07/11/2024;paid;paid_awareness;0;0;0;0;0;$0;0;0
07/11/2024;content;webinar;4;0;0;0;0;$0;0;0
07/11/2024;paid;paid_search;248;50;64;28;2;$118,475;396376;46419
07/11/2024;content;content;45;16;30;1.8;0;$0;0;0
07/11/2024;paid;paid_social;58;7;7;6;0;$97,001;4478056;20231
07/11/2024;paid;paid_sponsorship;12;4;0;0;0;$0;0;0
